,ID,SS,SV,Verse1,TS,TV,Verse2,Label
4105,4282,20,15,إن الساعة آتية أكاد أخفيها لتجزى كل نفس بما تسعى,99,7,فمن يعمل مثقال ذرة خيرا يره,1
4106,4283,20,15,إن الساعة آتية أكاد أخفيها لتجزى كل نفس بما تسعى,99,8,ومن يعمل مثقال ذرة شرا يره,1
4107,4284,20,16,فلا يصدنك عنها من لا يؤمن بها واتبع هواه فتردى,92,11,وما يغني عنه ماله إذا تردى,2
4108,4285,20,22,واضمم يدك إلى جناحك تخرج بيضاء من غير سوء آية أخرى,28,32,اسلك يدك في جيبك تخرج بيضاء من غير سوء واضمم إليك جناحك من الرهب فذانك برهانان من ربك إلى فرعون وملئه إنهم كانوا قوما فاسقين,2
4109,4286,20,27,واحلل عقدة من لساني,43,52,أم أنا خير من هذا الذي هو مهين ولا يكاد يبين,2
4110,4287,20,29,واجعل لي وزيرا من أهلي,33,69,يا أيها الذين آمنوا لا تكونوا كالذين آذوا موسى فبرأه الله مما قالوا وكان عند الله وجيها,1
4112,4288,20,38,إذ أوحينا إلى أمك ما يوحى,28,8,فالتقطه آل فرعون ليكون لهم عدوا وحزنا إن فرعون وهامان وجنودهما كانوا خاطئين,1
4113,4289,20,38,إذ أوحينا إلى أمك ما يوحى,28,10,وأصبح فؤاد أم موسى فارغا إن كادت لتبدي به لولا أن ربطنا على قلبها لتكون من المؤمنين,2
4114,4290,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,5,24,قالوا يا موسى إنا لن ندخلها أبدا ما داموا فيها فاذهب أنت وربك فقاتلا إنا هاهنا قاعدون,0
4115,4291,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,115,قالوا يا موسى إما أن تلقي وإما أن نكون نحن الملقين,0
4116,4292,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,119,فغلبوا هنالك وانقلبوا صاغرين,0
4117,4293,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,138,وجاوزنا ببني إسرائيل البحر فأتوا على قوم يعكفون على أصنام لهم قالوا يا موسى اجعل لنا إلها كما لهم آلهة قال إنكم قوم تجهلون,0
4118,4294,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,139,إن هؤلاء متبر ما هم فيه وباطل ما كانوا يعملون,0
4119,4295,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,155,واختار موسى قومه سبعين رجلا لميقاتنا فلما أخذتهم الرجفة قال رب لو شئت أهلكتهم من قبل وإياي أتهلكنا بما فعل السفهاء منا إن هي إلا فتنتك تضل بها من تشاء وتهدي من تشاء أنت ولينا فاغفر لنا وارحمنا وأنت خير الغافرين,0
4120,4296,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,156,واكتب لنا في هذه الدنيا حسنة وفي الآخرة إنا هدنا إليك قال عذابي أصيب به من أشاء ورحمتي وسعت كل شيء فسأكتبها للذين يتقون ويؤتون الزكاة والذين هم بآياتنا يؤمنون,0
4121,4297,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,7,157,الذين يتبعون الرسول النبي الأمي الذي يجدونه مكتوبا عندهم في التوراة والإنجيل يأمرهم بالمعروف وينهاهم عن المنكر ويحل لهم الطيبات ويحرم عليهم الخبائث ويضع عنهم إصرهم والأغلال التي كانت عليهم فالذين آمنوا به وعزروه ونصروه واتبعوا النور الذي أنزل معه أولئك هم المفلحون,0
4122,4298,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,47,فأتياه فقولا إنا رسولا ربك فأرسل معنا بني إسرائيل ولا تعذبهم قد جئناك بآية من ربك والسلام على من اتبع الهدى,0
4123,4299,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,63,قالوا إن هذان لساحران يريدان أن يخرجاكم من أرضكم بسحرهما ويذهبا بطريقتكم المثلى,0
4124,4300,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,66,قال بل ألقوا فإذا حبالهم وعصيهم يخيل إليه من سحرهم أنها تسعى,0
4125,4301,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,86,فرجع موسى إلى قومه غضبان أسفا قال يا قوم ألم يعدكم ربكم وعدا حسنا أفطال عليكم العهد أم أردتم أن يحل عليكم غضب من ربكم فأخلفتم موعدي,0
4126,4302,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,90,ولقد قال لهم هارون من قبل يا قوم إنما فتنتم به وإن ربكم الرحمن فاتبعوني وأطيعوا أمري,0
4127,4303,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,96,قال بصرت بما لم يبصروا به فقبضت قبضة من أثر الرسول فنبذتها وكذلك سولت لي نفسي,0
4128,4304,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,20,97,قال فاذهب فإن لك في الحياة أن تقول لا مساس وإن لك موعدا لن تخلفه وانظر إلى إلهك الذي ظلت عليه عاكفا لنحرقنه ثم لننسفنه في اليم نسفا,0
4129,4305,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,26,40,لعلنا نتبع السحرة إن كانوا هم الغالبين,0
4130,4306,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,26,44,فألقوا حبالهم وعصيهم وقالوا بعزة فرعون إنا لنحن الغالبون,0
4131,4307,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,26,154,ما أنت إلا بشر مثلنا فأت بآية إن كنت من الصادقين,0
4132,4308,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,7,وأوحينا إلى أم موسى أن أرضعيه فإذا خفت عليه فألقيه في اليم ولا تخافي ولا تحزني إنا رادوه إليك وجاعلوه من المرسلين,0
4133,4309,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,9,وقالت امرأت فرعون قرت عين لي ولك لا تقتلوه عسى أن ينفعنا أو نتخذه ولدا وهم لا يشعرون,2
4134,4310,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,12,وحرمنا عليه المراضع من قبل فقالت هل أدلكم على أهل بيت يكفلونه لكم وهم له ناصحون,2
4135,4311,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,15,ودخل المدينة على حين غفلة من أهلها فوجد فيها رجلين يقتتلان هذا من شيعته وهذا من عدوه فاستغاثه الذي من شيعته على الذي من عدوه فوكزه موسى فقضى عليه قال هذا من عمل الشيطان إنه عدو مضل مبين,2
4136,4312,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,16,قال رب إني ظلمت نفسي فاغفر لي فغفر له إنه هو الغفور الرحيم,0
4137,4313,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,18,فأصبح في المدينة خائفا يترقب فإذا الذي استنصره بالأمس يستصرخه قال له موسى إنك لغوي مبين,0
4138,4314,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,19,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين,2
4139,4315,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,22,ولما توجه تلقاء مدين قال عسى ربي أن يهديني سواء السبيل,2
4140,4316,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,23,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان قال ما خطبكما قالتا لا نسقي حتى يصدر الرعاء وأبونا شيخ كبير,1
4141,4317,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,24,فسقى لهما ثم تولى إلى الظل فقال رب إني لما أنزلت إلي من خير فقير,0
4142,4318,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,25,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا فلما جاءه وقص عليه القصص قال لا تخف نجوت من القوم الظالمين,0
4143,4319,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,26,قالت إحداهما يا أبت استأجره إن خير من استأجرت القوي الأمين,0
4144,4320,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,27,قال إني أريد أن أنكحك إحدى ابنتي هاتين على أن تأجرني ثماني حجج فإن أتممت عشرا فمن عندك وما أريد أن أشق عليك ستجدني إن شاء الله من الصالحين,0
4145,4322,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,75,31,فلا صدق ولا صلى,1
4146,4323,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,75,32,ولكن كذب وتولى,2
4147,4324,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,37,فأما من طغى,1
4148,4325,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,38,وآثر الحياة الدنيا,1
4149,4326,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,39,فإن الجحيم هي المأوى,1
4150,4327,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,14,فأنذرتكم نارا تلظى,1
4151,4328,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,15,لا يصلاها إلا الأشقى,1
4152,4329,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,16,الذي كذب وتولى,1
4153,4332,20,53,الذي جعل لكم الأرض مهدا وسلك لكم فيها سبلا وأنزل من السماء ماء فأخرجنا به أزواجا من نبات شتى,21,31,وجعلنا في الأرض رواسي أن تميد بهم وجعلنا فيها فجاجا سبلا لعلهم يهتدون,2
4154,4334,20,55,منها خلقناكم وفيها نعيدكم ومنها نخرجكم تارة أخرى,17,52,يوم يدعوكم فتستجيبون بحمده وتظنون إن لبثتم إلا قليلا,2
4155,4335,20,56,ولقد أريناه آياتنا كلها فكذب وأبى,27,14,وجحدوا بها واستيقنتها أنفسهم ظلما وعلوا فانظر كيف كان عاقبة المفسدين,1
4156,4336,20,60,فتولى فرعون فجمع كيده ثم أتى,10,79,وقال فرعون ائتوني بكل ساحر عليم,1
4157,4337,20,60,فتولى فرعون فجمع كيده ثم أتى,26,41,فلما جاء السحرة قالوا لفرعون أئن لنا لأجرا إن كنا نحن الغالبين,1
4158,4338,20,60,فتولى فرعون فجمع كيده ثم أتى,26,42,قال نعم وإنكم إذا لمن المقربين,1
4159,4340,20,66,قال بل ألقوا فإذا حبالهم وعصيهم يخيل إليه من سحرهم أنها تسعى,26,44,فألقوا حبالهم وعصيهم وقالوا بعزة فرعون إنا لنحن الغالبون,2
4160,4341,20,70,فألقي السحرة سجدا قالوا آمنا برب هارون وموسى,26,47,قالوا آمنا برب العالمين,2
4161,4342,20,70,فألقي السحرة سجدا قالوا آمنا برب هارون وموسى,26,48,رب موسى وهارون,2
4163,4345,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,43,77,ونادوا يا مالك ليقض علينا ربك قال إنكم ماكثون,2
4164,4346,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,11,ويتجنبها الأشقى,0
4165,4347,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,12,الذي يصلى النار الكبرى,0
4166,4348,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,13,ثم لا يموت فيها ولا يحيى,2
4168,4349,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,54,إن هؤلاء لشرذمة قليلون,1
4169,4350,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,55,وإنهم لنا لغائظون,1
4170,4351,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,60,فأتبعوهم مشرقين,1
4171,4352,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,61,فلما تراءى الجمعان قال أصحاب موسى إنا لمدركون,1
4172,4353,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,62,قال كلا إن معي ربي سيهدين,1
4173,4355,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,11,98,يقدم قومه يوم القيامة فأوردهم النار وبئس الورد المورود,2
4174,4356,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,53,53,والمؤتفكة أهوى,0
4175,4357,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,53,54,فغشاها ما غشى,2
4176,4358,20,80,يا بني إسرائيل قد أنجيناكم من عدوكم وواعدناكم جانب الطور الأيمن ونزلنا عليكم المن والسلوى,2,50,وإذ فرقنا بكم البحر فأنجيناكم وأغرقنا آل فرعون وأنتم تنظرون,2
4177,4359,20,82,وإني لغفار لمن تاب وآمن وعمل صالحا ثم اهتدى,90,17,ثم كان من الذين آمنوا وتواصوا بالصبر وتواصوا بالمرحمة,1
4178,4360,20,83,وما أعجلك عن قومك يا موسى,7,138,وجاوزنا ببني إسرائيل البحر فأتوا على قوم يعكفون على أصنام لهم قالوا يا موسى اجعل لنا إلها كما لهم آلهة قال إنكم قوم تجهلون,1
4179,4361,20,83,وما أعجلك عن قومك يا موسى,7,139,إن هؤلاء متبر ما هم فيه وباطل ما كانوا يعملون,0
4180,4362,20,85,قال فإنا قد فتنا قومك من بعدك وأضلهم السامري,7,145,وكتبنا له في الألواح من كل شيء موعظة وتفصيلا لكل شيء فخذها بقوة وأمر قومك يأخذوا بأحسنها سأريكم دار الفاسقين,0
4181,4363,20,93,ألا تتبعن أفعصيت أمري,7,142,وواعدنا موسى ثلاثين ليلة وأتممناها بعشر فتم ميقات ربه أربعين ليلة وقال موسى لأخيه هارون اخلفني في قومي وأصلح ولا تتبع سبيل المفسدين,2
4182,4364,20,96,قال بصرت بما لم يبصروا به فقبضت قبضة من أثر الرسول فنبذتها وكذلك سولت لي نفسي,20,88,فأخرج لهم عجلا جسدا له خوار فقالوا هذا إلهكم وإله موسى فنسي,2
4183,4365,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,6,59,وعنده مفاتح الغيب لا يعلمها إلا هو ويعلم ما في البر والبحر وما تسقط من ورقة إلا يعلمها ولا حبة في ظلمات الأرض ولا رطب ولا يابس إلا في كتاب مبين,2
4184,4366,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,11,6,وما من دابة في الأرض إلا على الله رزقها ويعلم مستقرها ومستودعها كل في كتاب مبين,2
4185,4367,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,34,3,وقال الذين كفروا لا تأتينا الساعة قل بلى وربي لتأتينكم عالم الغيب لا يعزب عنه مثقال ذرة في السماوات ولا في الأرض ولا أصغر من ذلك ولا أكبر إلا في كتاب مبين,2
4186,4368,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,65,12,الله الذي خلق سبع سماوات ومن الأرض مثلهن يتنزل الأمر بينهن لتعلموا أن الله على كل شيء قدير وأن الله قد أحاط بكل شيء علما,2
4187,4369,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,72,28,ليعلم أن قد أبلغوا رسالات ربهم وأحاط بما لديهم وأحصى كل شيء عددا,2
4188,4370,20,99,كذلك نقص عليك من أنباء ما قد سبق وقد آتيناك من لدنا ذكرا,41,42,لا يأتيه الباطل من بين يديه ولا من خلفه تنزيل من حكيم حميد,1
4189,4371,20,100,من أعرض عنه فإنه يحمل يوم القيامة وزرا,6,19,قل أي شيء أكبر شهادة قل الله شهيد بيني وبينكم وأوحي إلي هذا القرآن لأنذركم به ومن بلغ أئنكم لتشهدون أن مع الله آلهة أخرى قل لا أشهد قل إنما هو إله واحد وإنني بريء مما تشركون,1
4190,4372,20,100,من أعرض عنه فإنه يحمل يوم القيامة وزرا,11,17,أفمن كان على بينة من ربه ويتلوه شاهد منه ومن قبله كتاب موسى إماما ورحمة أولئك يؤمنون به ومن يكفر به من الأحزاب فالنار موعده فلا تك في مرية منه إنه الحق من ربك ولكن أكثر الناس لا يؤمنون,1
4191,4373,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,112,قال كم لبثتم في الأرض عدد سنين,1
4192,4374,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,113,قالوا لبثنا يوما أو بعض يوم فاسأل العادين,2
4193,4375,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,114,قال إن لبثتم إلا قليلا لو أنكم كنتم تعلمون,1
4194,4376,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,30,55,ويوم تقوم الساعة يقسم المجرمون ما لبثوا غير ساعة كذلك كانوا يؤفكون,2
4195,4377,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,30,56,وقال الذين أوتوا العلم والإيمان لقد لبثتم في كتاب الله إلى يوم البعث فهذا يوم البعث ولكنكم كنتم لا تعلمون,2
4196,4378,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,35,37,وهم يصطرخون فيها ربنا أخرجنا نعمل صالحا غير الذي كنا نعمل أولم نعمركم ما يتذكر فيه من تذكر وجاءكم النذير فذوقوا فما للظالمين من نصير,1
4197,4380,20,108,يومئذ يتبعون الداعي لا عوج له وخشعت الأصوات للرحمن فلا تسمع إلا همسا,19,38,أسمع بهم وأبصر يوم يأتوننا لكن الظالمون اليوم في ضلال مبين,2
4198,4381,20,108,يومئذ يتبعون الداعي لا عوج له وخشعت الأصوات للرحمن فلا تسمع إلا همسا,54,8,مهطعين إلى الداع يقول الكافرون هذا يوم عسر,2
4199,4382,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,2,255,الله لا إله إلا هو الحي القيوم لا تأخذه سنة ولا نوم له ما في السماوات وما في الأرض من ذا الذي يشفع عنده إلا بإذنه يعلم ما بين أيديهم وما خلفهم ولا يحيطون بشيء من علمه إلا بما شاء وسع كرسيه السماوات والأرض ولا يئوده حفظهما وهو العلي العظيم,2
4200,4383,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,21,28,يعلم ما بين أيديهم وما خلفهم ولا يشفعون إلا لمن ارتضى وهم من خشيته مشفقون,2
4201,4384,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,34,23,ولا تنفع الشفاعة عنده إلا لمن أذن له حتى إذا فزع عن قلوبهم قالوا ماذا قال ربكم قالوا الحق وهو العلي الكبير,2
4202,4385,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,53,26,وكم من ملك في السماوات لا تغني شفاعتهم شيئا إلا من بعد أن يأذن الله لمن يشاء ويرضى,2
4203,4386,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,78,38,يوم يقوم الروح والملائكة صفا لا يتكلمون إلا من أذن له الرحمن وقال صوابا,2
4204,4388,20,111,وعنت الوجوه للحي القيوم وقد خاب من حمل ظلما,31,13,وإذ قال لقمان لابنه وهو يعظه يا بني لا تشرك بالله إن الشرك لظلم عظيم,1
4205,4389,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,1,لا أقسم بيوم القيامة,0
4206,4391,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,17,إن علينا جمعه وقرآنه,1
4207,4392,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,18,فإذا قرأناه فاتبع قرآنه,1
4208,4393,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,19,ثم إن علينا بيانه,1
4209,4394,20,120,فوسوس إليه الشيطان قال يا آدم هل أدلك على شجرة الخلد وملك لا يبلى,7,21,وقاسمهما إني لكما لمن الناصحين,2
4210,4395,20,120,فوسوس إليه الشيطان قال يا آدم هل أدلك على شجرة الخلد وملك لا يبلى,7,22,فدلاهما بغرور فلما ذاقا الشجرة بدت لهما سوآتهما وطفقا يخصفان عليهما من ورق الجنة وناداهما ربهما ألم أنهكما عن تلكما الشجرة وأقل لكما إن الشيطان لكما عدو مبين,2
4211,4396,20,122,ثم اجتباه ربه فتاب عليه وهدى,2,37,فتلقى آدم من ربه كلمات فتاب عليه إنه هو التواب الرحيم,2
4212,4397,20,123,قال اهبطا منها جميعا بعضكم لبعض عدو فإما يأتينكم مني هدى فمن اتبع هداي فلا يضل ولا يشقى,2,36,فأزلهما الشيطان عنها فأخرجهما مما كانا فيه وقلنا اهبطوا بعضكم لبعض عدو ولكم في الأرض مستقر ومتاع إلى حين,2
4213,4398,20,124,ومن أعرض عن ذكري فإن له معيشة ضنكا ونحشره يوم القيامة أعمى,17,97,ومن يهد الله فهو المهتد ومن يضلل فلن تجد لهم أولياء من دونه ونحشرهم يوم القيامة على وجوههم عميا وبكما وصما مأواهم جهنم كلما خبت زدناهم سعيرا,2
4214,4400,20,127,وكذلك نجزي من أسرف ولم يؤمن بآيات ربه ولعذاب الآخرة أشد وأبقى,13,34,لهم عذاب في الحياة الدنيا ولعذاب الآخرة أشق وما لهم من الله من واق,2
4215,4401,20,128,أفلم يهد لهم كم أهلكنا قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات لأولي النهى,22,46,أفلم يسيروا في الأرض فتكون لهم قلوب يعقلون بها أو آذان يسمعون بها فإنها لا تعمى الأبصار ولكن تعمى القلوب التي في الصدور,2
4216,4402,20,128,أفلم يهد لهم كم أهلكنا قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات لأولي النهى,32,26,أولم يهد لهم كم أهلكنا من قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات أفلا يسمعون,2
4217,4403,20,130,فاصبر على ما يقولون وسبح بحمد ربك قبل طلوع الشمس وقبل غروبها ومن آناء الليل فسبح وأطراف النهار لعلك ترضى,93,5,ولسوف يعطيك ربك فترضى,2
