,ID,SS,SV,Verse1,TS,TV,Verse2,Label
4138,4314,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,19,فلما أن أراد أن يبطش بالذي هو عدو لهما قال يا موسى أتريد أن تقتلني كما قتلت نفسا بالأمس إن تريد إلا أن تكون جبارا في الأرض وما تريد أن تكون من المصلحين,2
4139,4315,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,22,ولما توجه تلقاء مدين قال عسى ربي أن يهديني سواء السبيل,2
4140,4316,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,23,ولما ورد ماء مدين وجد عليه أمة من الناس يسقون ووجد من دونهم امرأتين تذودان قال ما خطبكما قالتا لا نسقي حتى يصدر الرعاء وأبونا شيخ كبير,1
4141,4317,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,24,فسقى لهما ثم تولى إلى الظل فقال رب إني لما أنزلت إلي من خير فقير,0
4142,4318,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,25,فجاءته إحداهما تمشي على استحياء قالت إن أبي يدعوك ليجزيك أجر ما سقيت لنا فلما جاءه وقص عليه القصص قال لا تخف نجوت من القوم الظالمين,0
4143,4319,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,26,قالت إحداهما يا أبت استأجره إن خير من استأجرت القوي الأمين,0
4144,4320,20,40,إذ تمشي أختك فتقول هل أدلكم على من يكفله فرجعناك إلى أمك كي تقر عينها ولا تحزن وقتلت نفسا فنجيناك من الغم وفتناك فتونا فلبثت سنين في أهل مدين ثم جئت على قدر يا موسى,28,27,قال إني أريد أن أنكحك إحدى ابنتي هاتين على أن تأجرني ثماني حجج فإن أتممت عشرا فمن عندك وما أريد أن أشق عليك ستجدني إن شاء الله من الصالحين,0
4145,4322,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,75,31,فلا صدق ولا صلى,1
4146,4323,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,75,32,ولكن كذب وتولى,2
4147,4324,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,37,فأما من طغى,1
4148,4325,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,38,وآثر الحياة الدنيا,1
4149,4326,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,79,39,فإن الجحيم هي المأوى,1
4150,4327,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,14,فأنذرتكم نارا تلظى,1
4151,4328,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,15,لا يصلاها إلا الأشقى,1
4152,4329,20,48,إنا قد أوحي إلينا أن العذاب على من كذب وتولى,92,16,الذي كذب وتولى,1
4153,4332,20,53,الذي جعل لكم الأرض مهدا وسلك لكم فيها سبلا وأنزل من السماء ماء فأخرجنا به أزواجا من نبات شتى,21,31,وجعلنا في الأرض رواسي أن تميد بهم وجعلنا فيها فجاجا سبلا لعلهم يهتدون,2
4154,4334,20,55,منها خلقناكم وفيها نعيدكم ومنها نخرجكم تارة أخرى,17,52,يوم يدعوكم فتستجيبون بحمده وتظنون إن لبثتم إلا قليلا,2
4155,4335,20,56,ولقد أريناه آياتنا كلها فكذب وأبى,27,14,وجحدوا بها واستيقنتها أنفسهم ظلما وعلوا فانظر كيف كان عاقبة المفسدين,1
4156,4336,20,60,فتولى فرعون فجمع كيده ثم أتى,10,79,وقال فرعون ائتوني بكل ساحر عليم,1
4157,4337,20,60,فتولى فرعون فجمع كيده ثم أتى,26,41,فلما جاء السحرة قالوا لفرعون أئن لنا لأجرا إن كنا نحن الغالبين,1
4158,4338,20,60,فتولى فرعون فجمع كيده ثم أتى,26,42,قال نعم وإنكم إذا لمن المقربين,1
4159,4340,20,66,قال بل ألقوا فإذا حبالهم وعصيهم يخيل إليه من سحرهم أنها تسعى,26,44,فألقوا حبالهم وعصيهم وقالوا بعزة فرعون إنا لنحن الغالبون,2
4160,4341,20,70,فألقي السحرة سجدا قالوا آمنا برب هارون وموسى,26,47,قالوا آمنا برب العالمين,2
4161,4342,20,70,فألقي السحرة سجدا قالوا آمنا برب هارون وموسى,26,48,رب موسى وهارون,2
4163,4345,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,43,77,ونادوا يا مالك ليقض علينا ربك قال إنكم ماكثون,2
4164,4346,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,11,ويتجنبها الأشقى,0
4165,4347,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,12,الذي يصلى النار الكبرى,0
4166,4348,20,74,إنه من يأت ربه مجرما فإن له جهنم لا يموت فيها ولا يحيى,87,13,ثم لا يموت فيها ولا يحيى,2
4168,4349,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,54,إن هؤلاء لشرذمة قليلون,1
4169,4350,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,55,وإنهم لنا لغائظون,1
4170,4351,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,60,فأتبعوهم مشرقين,1
4171,4352,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,61,فلما تراءى الجمعان قال أصحاب موسى إنا لمدركون,1
4172,4353,20,77,ولقد أوحينا إلى موسى أن أسر بعبادي فاضرب لهم طريقا في البحر يبسا لا تخاف دركا ولا تخشى,26,62,قال كلا إن معي ربي سيهدين,1
4173,4355,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,11,98,يقدم قومه يوم القيامة فأوردهم النار وبئس الورد المورود,2
4174,4356,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,53,53,والمؤتفكة أهوى,0
4175,4357,20,78,فأتبعهم فرعون بجنوده فغشيهم من اليم ما غشيهم,53,54,فغشاها ما غشى,2
4176,4358,20,80,يا بني إسرائيل قد أنجيناكم من عدوكم وواعدناكم جانب الطور الأيمن ونزلنا عليكم المن والسلوى,2,50,وإذ فرقنا بكم البحر فأنجيناكم وأغرقنا آل فرعون وأنتم تنظرون,2
4177,4359,20,82,وإني لغفار لمن تاب وآمن وعمل صالحا ثم اهتدى,90,17,ثم كان من الذين آمنوا وتواصوا بالصبر وتواصوا بالمرحمة,1
4178,4360,20,83,وما أعجلك عن قومك يا موسى,7,138,وجاوزنا ببني إسرائيل البحر فأتوا على قوم يعكفون على أصنام لهم قالوا يا موسى اجعل لنا إلها كما لهم آلهة قال إنكم قوم تجهلون,1
4179,4361,20,83,وما أعجلك عن قومك يا موسى,7,139,إن هؤلاء متبر ما هم فيه وباطل ما كانوا يعملون,0
4180,4362,20,85,قال فإنا قد فتنا قومك من بعدك وأضلهم السامري,7,145,وكتبنا له في الألواح من كل شيء موعظة وتفصيلا لكل شيء فخذها بقوة وأمر قومك يأخذوا بأحسنها سأريكم دار الفاسقين,0
4181,4363,20,93,ألا تتبعن أفعصيت أمري,7,142,وواعدنا موسى ثلاثين ليلة وأتممناها بعشر فتم ميقات ربه أربعين ليلة وقال موسى لأخيه هارون اخلفني في قومي وأصلح ولا تتبع سبيل المفسدين,2
4182,4364,20,96,قال بصرت بما لم يبصروا به فقبضت قبضة من أثر الرسول فنبذتها وكذلك سولت لي نفسي,20,88,فأخرج لهم عجلا جسدا له خوار فقالوا هذا إلهكم وإله موسى فنسي,2
4183,4365,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,6,59,وعنده مفاتح الغيب لا يعلمها إلا هو ويعلم ما في البر والبحر وما تسقط من ورقة إلا يعلمها ولا حبة في ظلمات الأرض ولا رطب ولا يابس إلا في كتاب مبين,2
4184,4366,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,11,6,وما من دابة في الأرض إلا على الله رزقها ويعلم مستقرها ومستودعها كل في كتاب مبين,2
4185,4367,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,34,3,وقال الذين كفروا لا تأتينا الساعة قل بلى وربي لتأتينكم عالم الغيب لا يعزب عنه مثقال ذرة في السماوات ولا في الأرض ولا أصغر من ذلك ولا أكبر إلا في كتاب مبين,2
4186,4368,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,65,12,الله الذي خلق سبع سماوات ومن الأرض مثلهن يتنزل الأمر بينهن لتعلموا أن الله على كل شيء قدير وأن الله قد أحاط بكل شيء علما,2
4187,4369,20,98,إنما إلهكم الله الذي لا إله إلا هو وسع كل شيء علما,72,28,ليعلم أن قد أبلغوا رسالات ربهم وأحاط بما لديهم وأحصى كل شيء عددا,2
4188,4370,20,99,كذلك نقص عليك من أنباء ما قد سبق وقد آتيناك من لدنا ذكرا,41,42,لا يأتيه الباطل من بين يديه ولا من خلفه تنزيل من حكيم حميد,1
4189,4371,20,100,من أعرض عنه فإنه يحمل يوم القيامة وزرا,6,19,قل أي شيء أكبر شهادة قل الله شهيد بيني وبينكم وأوحي إلي هذا القرآن لأنذركم به ومن بلغ أئنكم لتشهدون أن مع الله آلهة أخرى قل لا أشهد قل إنما هو إله واحد وإنني بريء مما تشركون,1
4190,4372,20,100,من أعرض عنه فإنه يحمل يوم القيامة وزرا,11,17,أفمن كان على بينة من ربه ويتلوه شاهد منه ومن قبله كتاب موسى إماما ورحمة أولئك يؤمنون به ومن يكفر به من الأحزاب فالنار موعده فلا تك في مرية منه إنه الحق من ربك ولكن أكثر الناس لا يؤمنون,1
4191,4373,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,112,قال كم لبثتم في الأرض عدد سنين,1
4192,4374,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,113,قالوا لبثنا يوما أو بعض يوم فاسأل العادين,2
4193,4375,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,23,114,قال إن لبثتم إلا قليلا لو أنكم كنتم تعلمون,1
4194,4376,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,30,55,ويوم تقوم الساعة يقسم المجرمون ما لبثوا غير ساعة كذلك كانوا يؤفكون,2
4195,4377,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,30,56,وقال الذين أوتوا العلم والإيمان لقد لبثتم في كتاب الله إلى يوم البعث فهذا يوم البعث ولكنكم كنتم لا تعلمون,2
4196,4378,20,104,نحن أعلم بما يقولون إذ يقول أمثلهم طريقة إن لبثتم إلا يوما,35,37,وهم يصطرخون فيها ربنا أخرجنا نعمل صالحا غير الذي كنا نعمل أولم نعمركم ما يتذكر فيه من تذكر وجاءكم النذير فذوقوا فما للظالمين من نصير,1
4197,4380,20,108,يومئذ يتبعون الداعي لا عوج له وخشعت الأصوات للرحمن فلا تسمع إلا همسا,19,38,أسمع بهم وأبصر يوم يأتوننا لكن الظالمون اليوم في ضلال مبين,2
4198,4381,20,108,يومئذ يتبعون الداعي لا عوج له وخشعت الأصوات للرحمن فلا تسمع إلا همسا,54,8,مهطعين إلى الداع يقول الكافرون هذا يوم عسر,2
4199,4382,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,2,255,الله لا إله إلا هو الحي القيوم لا تأخذه سنة ولا نوم له ما في السماوات وما في الأرض من ذا الذي يشفع عنده إلا بإذنه يعلم ما بين أيديهم وما خلفهم ولا يحيطون بشيء من علمه إلا بما شاء وسع كرسيه السماوات والأرض ولا يئوده حفظهما وهو العلي العظيم,2
4200,4383,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,21,28,يعلم ما بين أيديهم وما خلفهم ولا يشفعون إلا لمن ارتضى وهم من خشيته مشفقون,2
4201,4384,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,34,23,ولا تنفع الشفاعة عنده إلا لمن أذن له حتى إذا فزع عن قلوبهم قالوا ماذا قال ربكم قالوا الحق وهو العلي الكبير,2
4202,4385,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,53,26,وكم من ملك في السماوات لا تغني شفاعتهم شيئا إلا من بعد أن يأذن الله لمن يشاء ويرضى,2
4203,4386,20,109,يومئذ لا تنفع الشفاعة إلا من أذن له الرحمن ورضي له قولا,78,38,يوم يقوم الروح والملائكة صفا لا يتكلمون إلا من أذن له الرحمن وقال صوابا,2
4204,4388,20,111,وعنت الوجوه للحي القيوم وقد خاب من حمل ظلما,31,13,وإذ قال لقمان لابنه وهو يعظه يا بني لا تشرك بالله إن الشرك لظلم عظيم,1
4205,4389,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,1,لا أقسم بيوم القيامة,0
4206,4391,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,17,إن علينا جمعه وقرآنه,1
4207,4392,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,18,فإذا قرأناه فاتبع قرآنه,1
4208,4393,20,114,فتعالى الله الملك الحق ولا تعجل بالقرآن من قبل أن يقضى إليك وحيه وقل رب زدني علما,75,19,ثم إن علينا بيانه,1
4209,4394,20,120,فوسوس إليه الشيطان قال يا آدم هل أدلك على شجرة الخلد وملك لا يبلى,7,21,وقاسمهما إني لكما لمن الناصحين,2
4210,4395,20,120,فوسوس إليه الشيطان قال يا آدم هل أدلك على شجرة الخلد وملك لا يبلى,7,22,فدلاهما بغرور فلما ذاقا الشجرة بدت لهما سوآتهما وطفقا يخصفان عليهما من ورق الجنة وناداهما ربهما ألم أنهكما عن تلكما الشجرة وأقل لكما إن الشيطان لكما عدو مبين,2
4211,4396,20,122,ثم اجتباه ربه فتاب عليه وهدى,2,37,فتلقى آدم من ربه كلمات فتاب عليه إنه هو التواب الرحيم,2
4212,4397,20,123,قال اهبطا منها جميعا بعضكم لبعض عدو فإما يأتينكم مني هدى فمن اتبع هداي فلا يضل ولا يشقى,2,36,فأزلهما الشيطان عنها فأخرجهما مما كانا فيه وقلنا اهبطوا بعضكم لبعض عدو ولكم في الأرض مستقر ومتاع إلى حين,2
4213,4398,20,124,ومن أعرض عن ذكري فإن له معيشة ضنكا ونحشره يوم القيامة أعمى,17,97,ومن يهد الله فهو المهتد ومن يضلل فلن تجد لهم أولياء من دونه ونحشرهم يوم القيامة على وجوههم عميا وبكما وصما مأواهم جهنم كلما خبت زدناهم سعيرا,2
4214,4400,20,127,وكذلك نجزي من أسرف ولم يؤمن بآيات ربه ولعذاب الآخرة أشد وأبقى,13,34,لهم عذاب في الحياة الدنيا ولعذاب الآخرة أشق وما لهم من الله من واق,2
4215,4401,20,128,أفلم يهد لهم كم أهلكنا قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات لأولي النهى,22,46,أفلم يسيروا في الأرض فتكون لهم قلوب يعقلون بها أو آذان يسمعون بها فإنها لا تعمى الأبصار ولكن تعمى القلوب التي في الصدور,2
4216,4402,20,128,أفلم يهد لهم كم أهلكنا قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات لأولي النهى,32,26,أولم يهد لهم كم أهلكنا من قبلهم من القرون يمشون في مساكنهم إن في ذلك لآيات أفلا يسمعون,2
4217,4403,20,130,فاصبر على ما يقولون وسبح بحمد ربك قبل طلوع الشمس وقبل غروبها ومن آناء الليل فسبح وأطراف النهار لعلك ترضى,93,5,ولسوف يعطيك ربك فترضى,2
4218,4404,20,131,ولا تمدن عينيك إلى ما متعنا به أزواجا منهم زهرة الحياة الدنيا لنفتنهم فيه ورزق ربك خير وأبقى,15,87,ولقد آتيناك سبعا من المثاني والقرآن العظيم,0
4219,4405,20,131,ولا تمدن عينيك إلى ما متعنا به أزواجا منهم زهرة الحياة الدنيا لنفتنهم فيه ورزق ربك خير وأبقى,15,88,لا تمدن عينيك إلى ما متعنا به أزواجا منهم ولا تحزن عليهم واخفض جناحك للمؤمنين,2
4220,4406,20,131,ولا تمدن عينيك إلى ما متعنا به أزواجا منهم زهرة الحياة الدنيا لنفتنهم فيه ورزق ربك خير وأبقى,93,5,ولسوف يعطيك ربك فترضى,1
4221,4407,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,51,56,وما خلقت الجن والإنس إلا ليعبدون,1
4222,4408,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,51,57,ما أريد منهم من رزق وما أريد أن يطعمون,2
4223,4409,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,51,58,إن الله هو الرزاق ذو القوة المتين,1
4224,4410,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,65,2,فإذا بلغن أجلهن فأمسكوهن بمعروف أو فارقوهن بمعروف وأشهدوا ذوي عدل منكم وأقيموا الشهادة لله ذلكم يوعظ به من كان يؤمن بالله واليوم الآخر ومن يتق الله يجعل له مخرجا,1
4225,4411,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,65,3,ويرزقه من حيث لا يحتسب ومن يتوكل على الله فهو حسبه إن الله بالغ أمره قد جعل الله لكل شيء قدرا,2
4226,4412,20,132,وأمر أهلك بالصلاة واصطبر عليها لا نسألك رزقا نحن نرزقك والعاقبة للتقوى,66,6,يا أيها الذين آمنوا قوا أنفسكم وأهليكم نارا وقودها الناس والحجارة عليها ملائكة غلاظ شداد لا يعصون الله ما أمرهم ويفعلون ما يؤمرون,2
4227,4413,20,133,وقالوا لولا يأتينا بآية من ربه أولم تأتهم بينة ما في الصحف الأولى,29,50,وقالوا لولا أنزل عليه آيات من ربه قل إنما الآيات عند الله وإنما أنا نذير مبين,2
4228,4415,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,6,109,وأقسموا بالله جهد أيمانهم لئن جاءتهم آية ليؤمنن بها قل إنما الآيات عند الله وما يشعركم أنها إذا جاءت لا يؤمنون,1
4229,4416,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,6,110,ونقلب أفئدتهم وأبصارهم كما لم يؤمنوا به أول مرة ونذرهم في طغيانهم يعمهون,1
4230,4417,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,6,155,وهذا كتاب أنزلناه مبارك فاتبعوه واتقوا لعلكم ترحمون,1
4231,4418,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,6,156,أن تقولوا إنما أنزل الكتاب على طائفتين من قبلنا وإن كنا عن دراستهم لغافلين,2
4232,4419,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,6,157,أو تقولوا لو أنا أنزل علينا الكتاب لكنا أهدى منهم فقد جاءكم بينة من ربكم وهدى ورحمة فمن أظلم ممن كذب بآيات الله وصدف عنها سنجزي الذين يصدفون عن آياتنا سوء العذاب بما كانوا يصدفون,2
4233,4420,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,10,97,ولو جاءتهم كل آية حتى يروا العذاب الأليم,1
4234,4421,20,134,ولو أنا أهلكناهم بعذاب من قبله لقالوا ربنا لولا أرسلت إلينا رسولا فنتبع آياتك من قبل أن نذل ونخزى,35,42,وأقسموا بالله جهد أيمانهم لئن جاءهم نذير ليكونن أهدى من إحدى الأمم فلما جاءهم نذير ما زادهم إلا نفورا,1
4235,4422,20,135,قل كل متربص فتربصوا فستعلمون من أصحاب الصراط السوي ومن اهتدى,25,42,إن كاد ليضلنا عن آلهتنا لولا أن صبرنا عليها وسوف يعلمون حين يرون العذاب من أضل سبيلا,2
4236,4423,20,135,قل كل متربص فتربصوا فستعلمون من أصحاب الصراط السوي ومن اهتدى,54,26,سيعلمون غدا من الكذاب الأشر,2
4237,4426,21,1,اقترب للناس حسابهم وهم في غفلة معرضون,54,2,وإن يروا آية يعرضوا ويقولوا سحر مستمر,1
4238,4427,21,5,بل قالوا أضغاث أحلام بل افتراه بل هو شاعر فليأتنا بآية كما أرسل الأولون,17,48,انظر كيف ضربوا لك الأمثال فضلوا فلا يستطيعون سبيلا,1
4239,4428,21,5,بل قالوا أضغاث أحلام بل افتراه بل هو شاعر فليأتنا بآية كما أرسل الأولون,17,59,وما منعنا أن نرسل بالآيات إلا أن كذب بها الأولون وآتينا ثمود الناقة مبصرة فظلموا بها وما نرسل بالآيات إلا تخويفا,1
4240,4429,21,6,ما آمنت قبلهم من قرية أهلكناها أفهم يؤمنون,10,96,إن الذين حقت عليهم كلمت ربك لا يؤمنون,2
4241,4430,21,6,ما آمنت قبلهم من قرية أهلكناها أفهم يؤمنون,10,97,ولو جاءتهم كل آية حتى يروا العذاب الأليم,1
4242,4431,21,7,وما أرسلنا قبلك إلا رجالا نوحي إليهم فاسألوا أهل الذكر إن كنتم لا تعلمون,12,109,وما أرسلنا من قبلك إلا رجالا نوحي إليهم من أهل القرى أفلم يسيروا في الأرض فينظروا كيف كان عاقبة الذين من قبلهم ولدار الآخرة خير للذين اتقوا أفلا تعقلون,2
4243,4432,21,7,وما أرسلنا قبلك إلا رجالا نوحي إليهم فاسألوا أهل الذكر إن كنتم لا تعلمون,46,9,قل ما كنت بدعا من الرسل وما أدري ما يفعل بي ولا بكم إن أتبع إلا ما يوحى إلي وما أنا إلا نذير مبين,2
4244,4433,21,7,وما أرسلنا قبلك إلا رجالا نوحي إليهم فاسألوا أهل الذكر إن كنتم لا تعلمون,64,6,ذلك بأنه كانت تأتيهم رسلهم بالبينات فقالوا أبشر يهدوننا فكفروا وتولوا واستغنى الله والله غني حميد,1
4245,4434,21,8,وما جعلناهم جسدا لا يأكلون الطعام وما كانوا خالدين,21,34,وما جعلنا لبشر من قبلك الخلد أفإن مت فهم الخالدون,2
4246,4435,21,8,وما جعلناهم جسدا لا يأكلون الطعام وما كانوا خالدين,25,7,وقالوا مال هذا الرسول يأكل الطعام ويمشي في الأسواق لولا أنزل إليه ملك فيكون معه نذيرا,2
4247,4436,21,8,وما جعلناهم جسدا لا يأكلون الطعام وما كانوا خالدين,25,8,أو يلقى إليه كنز أو تكون له جنة يأكل منها وقال الظالمون إن تتبعون إلا رجلا مسحورا,1
4248,4439,21,11,وكم قصمنا من قرية كانت ظالمة وأنشأنا بعدها قوما آخرين,17,17,وكم أهلكنا من القرون من بعد نوح وكفى بربك بذنوب عباده خبيرا بصيرا,2
4249,4440,21,11,وكم قصمنا من قرية كانت ظالمة وأنشأنا بعدها قوما آخرين,22,45,فكأين من قرية أهلكناها وهي ظالمة فهي خاوية على عروشها وبئر معطلة وقصر مشيد,2
4250,4441,21,16,وما خلقنا السماء والأرض وما بينهما لاعبين,38,27,وما خلقنا السماء والأرض وما بينهما باطلا ذلك ظن الذين كفروا فويل للذين كفروا من النار,2
4251,4442,21,16,وما خلقنا السماء والأرض وما بينهما لاعبين,53,31,ولله ما في السماوات وما في الأرض ليجزي الذين أساءوا بما عملوا ويجزي الذين أحسنوا بالحسنى,2
4252,4443,21,18,بل نقذف بالحق على الباطل فيدمغه فإذا هو زاهق ولكم الويل مما تصفون,17,43,سبحانه وتعالى عما يقولون علوا كبيرا,1
4253,4444,21,18,بل نقذف بالحق على الباطل فيدمغه فإذا هو زاهق ولكم الويل مما تصفون,39,4,لو أراد الله أن يتخذ ولدا لاصطفى مما يخلق ما يشاء سبحانه هو الله الواحد القهار,1
4254,4445,21,19,وله من في السماوات والأرض ومن عنده لا يستكبرون عن عبادته ولا يستحسرون,4,172,لن يستنكف المسيح أن يكون عبدا لله ولا الملائكة المقربون ومن يستنكف عن عبادته ويستكبر فسيحشرهم إليه جميعا,2
4255,4446,21,20,يسبحون الليل والنهار لا يفترون,66,6,يا أيها الذين آمنوا قوا أنفسكم وأهليكم نارا وقودها الناس والحجارة عليها ملائكة غلاظ شداد لا يعصون الله ما أمرهم ويفعلون ما يؤمرون,2
4256,4447,21,22,لو كان فيهما آلهة إلا الله لفسدتا فسبحان الله رب العرش عما يصفون,23,91,ما اتخذ الله من ولد وما كان معه من إله إذا لذهب كل إله بما خلق ولعلا بعضهم على بعض سبحان الله عما يصفون,2
4257,4448,21,23,لا يسأل عما يفعل وهم يسألون,15,92,فوربك لنسألنهم أجمعين,2
4258,4449,21,23,لا يسأل عما يفعل وهم يسألون,15,93,عما كانوا يعملون,1
4259,4452,21,25,وما أرسلنا من قبلك من رسول إلا نوحي إليه أنه لا إله إلا أنا فاعبدون,43,45,واسأل من أرسلنا من قبلك من رسلنا أجعلنا من دون الرحمن آلهة يعبدون,2
4260,4455,21,29,ومن يقل منهم إني إله من دونه فذلك نجزيه جهنم كذلك نجزي الظالمين,39,65,ولقد أوحي إليك وإلى الذين من قبلك لئن أشركت ليحبطن عملك ولتكونن من الخاسرين,2
4261,4456,21,29,ومن يقل منهم إني إله من دونه فذلك نجزيه جهنم كذلك نجزي الظالمين,43,81,قل إن كان للرحمن ولد فأنا أول العابدين,1
4262,4457,21,32,وجعلنا السماء سقفا محفوظا وهم عن آياتها معرضون,12,105,وكأين من آية في السماوات والأرض يمرون عليها وهم عنها معرضون,2
4263,4458,21,32,وجعلنا السماء سقفا محفوظا وهم عن آياتها معرضون,50,6,أفلم ينظروا إلى السماء فوقهم كيف بنيناها وزيناها وما لها من فروج,2
4264,4459,21,32,وجعلنا السماء سقفا محفوظا وهم عن آياتها معرضون,51,47,والسماء بنيناها بأيد وإنا لموسعون,2
4265,4460,21,32,وجعلنا السماء سقفا محفوظا وهم عن آياتها معرضون,91,5,والسماء وما بناها,2
4266,4461,21,33,وهو الذي خلق الليل والنهار والشمس والقمر كل في فلك يسبحون,6,96,فالق الإصباح وجعل الليل سكنا والشمس والقمر حسبانا ذلك تقدير العزيز العليم,2
